ip,classification,risk_recommended_pulsedive,abuseipdb_confidence_score,abuseipdb_total_reports,abuseipdb_num_distinct_users,abuseipdb_recent_reports_count,apivoid_risk_score,apivoid_blacklists_engines_count,apivoid_blacklists_detections,apivoid_blacklists_detection_rate,virustotal_reputation,virustotal_harmless,virustotal_malicious,virustotal_suspicious,virustotal_undetected
101.36.106.89,denylist,0.4000000000000001,1.0,0.029035294117647062,0.0795,3.0,1.0,82.0,12.0,0.15,0.10260115606936414,0.5578947368421052,0.09473684210526316,0.021052631578947368,0.3263157894736842
101.36.107.228,denylist,0.4000000000000001,0.21,0.00010588235294117647,0.002,3.0,1.0,82.0,5.0,0.06,0.09682080924855489,0.5368421052631579,0.1368421052631579,0.021052631578947368,0.30526315789473685
101.36.107.65,denylist,0.4000000000000001,1.0,0.012976470588235294,0.061,3.0,1.0,82.0,12.0,0.15,0.1820809248554913,0.5578947368421052,0.10526315789473684,0.021052631578947368,0.3157894736842105
101.36.108.133,denylist,0.0,1.0,0.03125882352941177,0.082,3.0,1.0,82.0,12.0,0.15,0.180635838150289,0.5473684210526316,0.11578947368421053,0.010526315789473684,0.3263157894736842
101.36.108.191,denylist,0.4000000000000001,1.0,0.029717647058823533,0.0765,3.0,1.0,82.0,12.0,0.15,0.17919075144508667,0.5368421052631579,0.1368421052631579,0.021052631578947368,0.30526315789473685
101.36.111.125,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.180635838150289,0.6,0.042105263157894736,0.010526315789473684,0.34736842105263155
101.36.114.124,denylist,0.4000000000000001,1.0,0.014141176470588237,0.079,3.0,1.0,82.0,16.0,0.2,0.1820809248554913,0.5578947368421052,0.10526315789473684,0.021052631578947368,0.3157894736842105
101.36.118.148,denylist,0.4000000000000001,1.0,0.032211764705882356,0.0795,3.0,1.0,82.0,13.0,0.16,0.1820809248554913,0.5578947368421052,0.11578947368421053,0.010526315789473684,0.3157894736842105
101.36.118.248,denylist,0.4000000000000001,1.0,0.013552941176470589,0.06,3.0,1.0,82.0,12.0,0.15,0.1820809248554913,0.5368421052631579,0.12631578947368421,0.021052631578947368,0.3157894736842105
101.36.119.146,denylist,0.4000000000000001,1.0,0.031964705882352944,0.0735,3.0,1.0,82.0,11.0,0.13,0.1820809248554913,0.5473684210526316,0.10526315789473684,0.021052631578947368,0.3263157894736842
101.36.121.72,denylist,0.4000000000000001,1.0,0.032223529411764706,0.069,3.0,1.0,82.0,12.0,0.15,0.17919075144508667,0.5684210526315789,0.08421052631578947,0.031578947368421054,0.3157894736842105
101.36.127.15,denylist,0.4000000000000001,0.1,4.705882352941177e-05,0.001,3.0,1.0,82.0,5.0,0.06,0.17774566473988437,0.5894736842105263,0.042105263157894736,0.010526315789473684,0.35789473684210527
101.36.127.24,denylist,0.4000000000000001,1.0,0.031023529411764707,0.0955,3.0,1.0,82.0,11.0,0.13,0.1820809248554913,0.5368421052631579,0.12631578947368421,0.021052631578947368,0.3157894736842105
101.36.231.233,denylist,0.6000000000000001,1.0,0.03587058823529412,0.3525,3.0,1.0,82.0,18.0,0.22,0.17341040462427743,0.5473684210526316,0.10526315789473684,0.031578947368421054,0.3157894736842105
101.36.65.131,denylist,0.6000000000000001,1.0,0.036176470588235296,0.362,3.0,1.0,82.0,18.0,0.22,0.17341040462427743,0.5578947368421052,0.09473684210526316,0.031578947368421054,0.3157894736842105
101.36.97.205,denylist,0.4000000000000001,1.0,0.0334,0.077,3.0,1.0,82.0,14.0,0.17,0.1820809248554913,0.5578947368421052,0.09473684210526316,0.031578947368421054,0.3157894736842105
101.36.97.74,denylist,0.4000000000000001,1.0,0.027800000000000002,0.0685,3.0,1.0,82.0,14.0,0.17,0.180635838150289,0.5263157894736842,0.1368421052631579,0.010526315789473684,0.3263157894736842
101.36.97.88,denylist,0.4000000000000001,1.0,0.03291764705882353,0.07050000000000001,3.0,1.0,82.0,14.0,0.17,0.17774566473988437,0.5473684210526316,0.10526315789473684,0.021052631578947368,0.3263157894736842
101.37.85.27,denylist,0.4000000000000001,0.02,3.529411764705883e-05,0.0005,3.0,0.7000000000000001,82.0,3.0,0.04,0.1820809248554913,0.6421052631578947,0.021052631578947368,0.0,0.3368421052631579
101.37.88.200,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.1820809248554913,0.6421052631578947,0.031578947368421054,0.010526315789473684,0.3157894736842105
101.44.56.97,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.17919075144508667,0.631578947368421,0.021052631578947368,0.0,0.34736842105263155
101.47.10.158,suspicious,0.6000000000000001,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
101.47.24.170,denylist,0.6000000000000001,0.0,2.3529411764705884e-05,0.0005,2.0,0.9,82.0,4.0,0.05,0.17774566473988437,0.6210526315789473,0.010526315789473684,0.010526315789473684,0.35789473684210527
101.47.5.97,denylist,0.6000000000000001,1.0,0.049894117647058825,0.384,3.0,1.0,82.0,19.0,0.23,0.1705202312138728,0.6210526315789473,0.042105263157894736,0.021052631578947368,0.3157894736842105
101.47.73.217,denylist,0.6000000000000001,0.0,1.1764705882352942e-05,0.0005,1.0,0.9,82.0,4.0,0.05,0.180635838150289,0.6,0.042105263157894736,0.010526315789473684,0.34736842105263155
101.58.154.59,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.180635838150289,0.6,0.042105263157894736,0.010526315789473684,0.34736842105263155
101.89.113.198,denylist,0.4000000000000001,1.0,0.020611764705882354,0.267,3.0,1.0,82.0,18.0,0.22,0.17341040462427743,0.5368421052631579,0.11578947368421053,0.031578947368421054,0.3157894736842105
101.89.122.25,denylist,0.4000000000000001,0.14,0.00015294117647058825,0.0045000000000000005,3.0,1.0,82.0,5.0,0.06,0.17630057803468205,0.6210526315789473,0.042105263157894736,0.010526315789473684,0.3263157894736842
101.89.134.2,denylist,0.4000000000000001,1.0,0.004764705882352942,0.038,3.0,1.0,82.0,11.0,0.13,0.1820809248554913,0.5894736842105263,0.07368421052631578,0.021052631578947368,0.3157894736842105
101.89.140.209,denylist,0.4000000000000001,0.0,1.1764705882352942e-05,0.0005,1.0,0.9,82.0,4.0,0.05,0.18352601156069362,0.631578947368421,0.021052631578947368,0.0,0.34736842105263155
101.89.170.33,denylist,0.4000000000000001,0.2,0.00011764705882352942,0.0035,3.0,1.0,82.0,5.0,0.06,0.17630057803468205,0.6210526315789473,0.05263157894736842,0.0,0.3263157894736842
101.89.185.49,suspicious,0.4000000000000001,0.11,5.882352941176471e-05,0.0015,3.0,1.0,82.0,6.0,0.07,0.17630057803468205,0.6421052631578947,0.010526315789473684,0.010526315789473684,0.3368421052631579
101.89.190.216,denylist,0.4000000000000001,1.0,0.018282352941176472,0.218,3.0,1.0,82.0,16.0,0.2,0.17485549132947975,0.5789473684210527,0.06315789473684211,0.031578947368421054,0.3263157894736842
101.89.210.168,denylist,0.4000000000000001,0.02,8.23529411764706e-05,0.0025,3.0,1.0,82.0,5.0,0.06,0.17774566473988437,0.6105263157894737,0.042105263157894736,0.010526315789473684,0.3368421052631579
101.91.106.59,denylist,0.4000000000000001,0.0,2.3529411764705884e-05,0.0005,2.0,0.7000000000000001,82.0,3.0,0.04,0.17919075144508667,0.6105263157894737,0.031578947368421054,0.010526315789473684,0.34736842105263155
101.91.127.3,denylist,0.4000000000000001,0.0,1.1764705882352942e-05,0.0005,1.0,0.9,82.0,4.0,0.05,0.18352601156069362,0.6105263157894737,0.05263157894736842,0.0,0.3368421052631579
101.91.181.114,suspicious,0.4000000000000001,0.0,2.3529411764705884e-05,0.0005,2.0,0.7000000000000001,82.0,3.0,0.04,0.180635838150289,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
101.91.192.9,denylist,0.4000000000000001,1.0,0.01830588235294118,0.215,3.0,1.0,82.0,17.0,0.21,0.17630057803468205,0.5473684210526316,0.10526315789473684,0.021052631578947368,0.3263157894736842
101.91.200.172,denylist,0.4000000000000001,0.15,5.882352941176471e-05,0.0015,3.0,1.0,82.0,5.0,0.06,0.17919075144508667,0.6,0.042105263157894736,0.010526315789473684,0.34736842105263155
101.91.220.67,denylist,0.4000000000000001,0.02,3.529411764705883e-05,0.0005,3.0,1.0,82.0,5.0,0.06,0.17919075144508667,0.6105263157894737,0.042105263157894736,0.0,0.34736842105263155
102.130.113.9,denylist,0.6000000000000001,0.29,0.00017647058823529413,0.0045000000000000005,3.0,1.0,82.0,6.0,0.07,0.17919075144508667,0.6421052631578947,0.021052631578947368,0.010526315789473684,0.3263157894736842
102130116100,denylist,0.6000000000000001,0.0,1.1764705882352942e-05,0.0005,1.0,0.9,82.0,4.0,0.05,0.180635838150289,0.6421052631578947,0.010526315789473684,0.0,0.34736842105263155
102130127117,denylist,0.6000000000000001,0.45,0.0003294117647058824,0.0085,3.0,1.0,82.0,7.0,0.09,0.180635838150289,0.5684210526315789,0.07368421052631578,0.010526315789473684,0.34736842105263155
102.140.97.134,denylist,0.6000000000000001,1.0,0.04314117647058824,0.357,3.0,1.0,82.0,17.0,0.21,0.17630057803468205,0.5473684210526316,0.09473684210526316,0.042105263157894736,0.3157894736842105
102.209.78.142,denylist,0.6000000000000001,0.1,4.705882352941177e-05,0.001,3.0,1.0,82.0,7.0,0.09,0.17919075144508667,0.631578947368421,0.0,0.010526315789473684,0.35789473684210527
102.211.152.45,denylist,0.6000000000000001,0.02,4.705882352941177e-05,0.001,3.0,1.0,82.0,8.0,0.1,0.0982658959537572,0.6,0.042105263157894736,0.021052631578947368,0.3368421052631579
102212216147,denylist,0.6000000000000001,0.0,1.1764705882352942e-05,0.0005,1.0,1.0,82.0,7.0,0.09,0.1820809248554913,0.6,0.06315789473684211,0.021052631578947368,0.3157894736842105
102.214.156.72,denylist,0.6000000000000001,0.0,1.1764705882352942e-05,0.0005,1.0,0.7000000000000001,82.0,3.0,0.04,0.18352601156069362,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
102216212122,denylist,0.6000000000000001,1.0,0.005494117647058824,0.0285,3.0,1.0,82.0,7.0,0.09,0.180635838150289,0.6,0.05263157894736842,0.031578947368421054,0.3157894736842105
102.216.23.185,denylist,0.6000000000000001,0.02,3.529411764705883e-05,0.0005,3.0,0.7000000000000001,82.0,3.0,0.04,0.1820809248554913,0.6105263157894737,0.042105263157894736,0.0,0.34736842105263155
102.221.65.4,suspicious,0.6000000000000001,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
102.36.53.114,suspicious,0.6000000000000001,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
102.53.15.18,denylist,0.6000000000000001,1.0,0.015694117647058824,0.0845,3.0,1.0,82.0,13.0,0.16,0.16763005780346818,0.5052631578947369,0.15789473684210525,0.031578947368421054,0.30526315789473685
102.53.15.56,denylist,0.6000000000000001,1.0,0.014658823529411766,0.083,3.0,1.0,82.0,12.0,0.15,0.17196531791907513,0.5894736842105263,0.05263157894736842,0.031578947368421054,0.3263157894736842
102.88.10.10,denylist,0.4000000000000001,1.0,0.012588235294117648,0.1145,3.0,1.0,82.0,14.0,0.17,0.1690751445086705,0.5684210526315789,0.09473684210526316,0.021052631578947368,0.3157894736842105
102.90.63.146,denylist,0.4000000000000001,0.09,4.705882352941177e-05,0.002,3.0,0.9,82.0,4.0,0.05,0.17774566473988437,0.6105263157894737,0.031578947368421054,0.0,0.35789473684210527
103.10.44.110,denylist,0.4000000000000001,0.22,0.00010588235294117647,0.003,3.0,1.0,82.0,5.0,0.06,0.17774566473988437,0.5894736842105263,0.05263157894736842,0.010526315789473684,0.34736842105263155
103.10.44.126,denylist,0.4000000000000001,0.02,3.529411764705883e-05,0.0005,3.0,0.9,82.0,4.0,0.05,0.180635838150289,0.6,0.05263157894736842,0.010526315789473684,0.3368421052631579
103.10.44.19,denylist,0.4000000000000001,0.16,5.882352941176471e-05,0.0025,3.0,1.0,82.0,8.0,0.1,0.17630057803468205,0.6,0.05263157894736842,0.010526315789473684,0.3368421052631579
103.10.44.45,denylist,0.4000000000000001,0.02,5.882352941176471e-05,0.002,3.0,1.0,82.0,7.0,0.09,0.17485549132947975,0.6,0.05263157894736842,0.010526315789473684,0.3368421052631579
103.100.210.19,denylist,0.6000000000000001,0.22,7.058823529411765e-05,0.002,3.0,1.0,82.0,5.0,0.06,0.17485549132947975,0.6,0.06315789473684211,0.010526315789473684,0.3263157894736842
103101160198,denylist,0.6000000000000001,0.24,0.00015294117647058825,0.0045000000000000005,3.0,1.0,82.0,8.0,0.1,0.17630057803468205,0.6,0.05263157894736842,0.010526315789473684,0.3368421052631579
103101178114,suspicious,0.6000000000000001,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6210526315789473,0.010526315789473684,0.010526315789473684,0.35789473684210527
103101205210,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.18352601156069362,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
103.102.230.2,denylist,0.6000000000000001,0.14,0.0002,0.0015,3.0,0.7000000000000001,82.0,3.0,0.04,0.17630057803468205,0.6,0.042105263157894736,0.021052631578947368,0.3368421052631579
103.102.230.3,denylist,0.4000000000000001,1.0,0.24789411764705885,0.051500000000000004,3.0,1.0,82.0,8.0,0.1,0.1820809248554913,0.6,0.05263157894736842,0.021052631578947368,0.3263157894736842
103.102.230.4,denylist,0.4000000000000001,1.0,0.27885882352941177,0.0525,3.0,1.0,82.0,8.0,0.1,0.17919075144508667,0.5789473684210527,0.06315789473684211,0.021052631578947368,0.3368421052631579
103.102.230.5,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.180635838150289,0.6105263157894737,0.042105263157894736,0.010526315789473684,0.3368421052631579
103.102.230.6,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,5.0,0.06,0.17919075144508667,0.6,0.042105263157894736,0.010526315789473684,0.34736842105263155
103.103.35.130,denylist,0.6000000000000001,0.0,1.1764705882352942e-05,0.0005,1.0,1.0,82.0,5.0,0.06,0.17919075144508667,0.6421052631578947,0.010526315789473684,0.010526315789473684,0.3368421052631579
103105201155,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.18352601156069362,0.6210526315789473,0.021052631578947368,0.010526315789473684,0.34736842105263155
103106104187,denylist,0.6000000000000001,0.72,0.0002470588235294118,0.0075,3.0,1.0,82.0,9.0,0.11,0.17919075144508667,0.5684210526315789,0.08421052631578947,0.021052631578947368,0.3263157894736842
103106105132,denylist,0.6000000000000001,0.54,0.0025411764705882355,0.053,3.0,1.0,82.0,5.0,0.06,0.17630057803468205,0.6105263157894737,0.05263157894736842,0.021052631578947368,0.3157894736842105
103106136246,denylist,0.6000000000000001,0.0,1.1764705882352942e-05,0.0005,1.0,0.7000000000000001,82.0,3.0,0.04,0.180635838150289,0.5894736842105263,0.05263157894736842,0.010526315789473684,0.34736842105263155
103106191114,denylist,0.6000000000000001,0.0,2.3529411764705884e-05,0.0005,2.0,0.9,82.0,4.0,0.05,0.1820809248554913,0.631578947368421,0.010526315789473684,0.010526315789473684,0.34736842105263155
103109101105,denylist,0.6000000000000001,0.4,0.00023529411764705883,0.006,3.0,1.0,82.0,5.0,0.06,0.1820809248554913,0.6421052631578947,0.021052631578947368,0.010526315789473684,0.3263157894736842
103.109.101.6,suspicious,0.6000000000000001,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
103.11.101.122,denylist,0.6000000000000001,1.0,0.0046941176470588234,0.041,3.0,1.0,82.0,10.0,0.12,0.180635838150289,0.6210526315789473,0.042105263157894736,0.021052631578947368,0.3157894736842105
103.11.195.101,denylist,0.4000000000000001,0.22,7.058823529411765e-05,0.002,3.0,1.0,82.0,5.0,0.06,0.17630057803468205,0.6,0.042105263157894736,0.010526315789473684,0.34736842105263155
103.110.84.40,denylist,0.8,1.0,0.014882352941176472,0.0695,3.0,1.0,82.0,11.0,0.13,0.18352601156069362,0.6,0.042105263157894736,0.031578947368421054,0.3263157894736842
103113105228,denylist,0.4000000000000001,1.0,0.028200000000000003,0.291,3.0,1.0,82.0,18.0,0.22,0.17196531791907513,0.5578947368421052,0.09473684210526316,0.031578947368421054,0.3157894736842105
103114146178,denylist,0.6000000000000001,1.0,0.00915294117647059,0.153,3.0,1.0,82.0,11.0,0.13,0.17630057803468205,0.5578947368421052,0.09473684210526316,0.031578947368421054,0.3157894736842105
103.115.104.38,denylist,0.6000000000000001,0.53,0.013588235294117647,0.076,3.0,0.9,82.0,4.0,0.05,0.17774566473988437,0.5789473684210527,0.08421052631578947,0.010526315789473684,0.3263157894736842
103115197210,suspicious,0.2,0.0,5.882352941176471e-05,0.0015,3.0,0.6,82.0,2.0,0.02,0.1820809248554913,0.6210526315789473,0.021052631578947368,0.010526315789473684,0.34736842105263155
103116177251,denylist,0.6000000000000001,0.24,0.0001647058823529412,0.005,3.0,1.0,82.0,10.0,0.12,0.17341040462427743,0.6,0.07368421052631578,0.0,0.3263157894736842
103.118.29.197,denylist,0.8,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.1820809248554913,0.631578947368421,0.021052631578947368,0.0,0.34736842105263155
103.120.154.21,denylist,0.6000000000000001,0.02,3.529411764705883e-05,0.0015,3.0,1.0,82.0,6.0,0.07,0.17630057803468205,0.5894736842105263,0.05263157894736842,0.021052631578947368,0.3368421052631579
103122162128,suspicious,0.6000000000000001,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6421052631578947,0.0,0.0,0.35789473684210527
103.123.8.45,denylist,0.4000000000000001,0.0,1.1764705882352942e-05,0.0005,1.0,1.0,82.0,6.0,0.07,0.17774566473988437,0.6421052631578947,0.021052631578947368,0.0,0.3368421052631579
103124100115,denylist,0.4000000000000001,0.26,0.00015294117647058825,0.005,3.0,1.0,82.0,5.0,0.06,0.17630057803468205,0.631578947368421,0.021052631578947368,0.0,0.34736842105263155
103.124.172.16,denylist,0.6000000000000001,0.03,2.3529411764705884e-05,0.0005,2.0,1.0,82.0,5.0,0.06,0.17774566473988437,0.5894736842105263,0.06315789473684211,0.0,0.34736842105263155
103124196184,denylist,0.6000000000000001,0.24,0.00011764705882352942,0.004,3.0,1.0,82.0,8.0,0.1,0.17485549132947975,0.5894736842105263,0.06315789473684211,0.010526315789473684,0.3368421052631579
103125190146,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.180635838150289,0.6421052631578947,0.010526315789473684,0.010526315789473684,0.3368421052631579
103127111234,denylist,0.6000000000000001,0.0,1.1764705882352942e-05,0.0005,1.0,0.6,82.0,2.0,0.02,0.17341040462427743,0.6105263157894737,0.042105263157894736,0.010526315789473684,0.3368421052631579
103127158217,suspicious,0.4000000000000001,0.02,3.529411764705883e-05,0.0005,3.0,0.7000000000000001,82.0,3.0,0.04,0.1820809248554913,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
103127196172,denylist,0.6000000000000001,0.1,3.529411764705883e-05,0.001,3.0,1.0,82.0,6.0,0.07,0.17774566473988437,0.6105263157894737,0.042105263157894736,0.010526315789473684,0.3368421052631579
103127199119,suspicious,0.6000000000000001,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6421052631578947,0.010526315789473684,0.010526315789473684,0.3368421052631579
103127199160,suspicious,0.6000000000000001,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.631578947368421,0.010526315789473684,0.010526315789473684,0.34736842105263155
103.129.222.46,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.5894736842105263,0.06315789473684211,0.031578947368421054,0.3157894736842105
103.13.206.126,suspicious,0.4000000000000001,0.1,3.529411764705883e-05,0.001,3.0,1.0,82.0,5.0,0.06,0.17919075144508667,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
103.13.206.31,denylist,0.6000000000000001,0.2,0.00012941176470588237,0.004,3.0,1.0,82.0,7.0,0.09,0.17774566473988437,0.6210526315789473,0.021052631578947368,0.010526315789473684,0.34736842105263155
103.130.212.57,denylist,0.4000000000000001,0.03,0.0031176470588235297,0.038,3.0,1.0,82.0,10.0,0.12,0.180635838150289,0.5789473684210527,0.06315789473684211,0.031578947368421054,0.3263157894736842
103130219202,denylist,0.6000000000000001,0.15,8.23529411764706e-05,0.0025,3.0,1.0,82.0,7.0,0.09,0.17630057803468205,0.5894736842105263,0.05263157894736842,0.021052631578947368,0.3368421052631579
103132242155,denylist,0.6000000000000001,0.11,7.058823529411765e-05,0.002,3.0,1.0,82.0,7.0,0.09,0.17630057803468205,0.5894736842105263,0.05263157894736842,0.021052631578947368,0.3368421052631579
103.133.214.69,denylist,0.6000000000000001,1.0,0.01175294117647059,0.1625,3.0,1.0,82.0,9.0,0.11,0.17196531791907513,0.5578947368421052,0.09473684210526316,0.031578947368421054,0.3157894736842105
103.134.154.66,denylist,0.6000000000000001,0.2,0.00025882352941176474,0.004,3.0,1.0,82.0,5.0,0.06,0.17630057803468205,0.5578947368421052,0.10526315789473684,0.0,0.3368421052631579
103135208210,suspicious,0.4000000000000001,0.03,2.3529411764705884e-05,0.0005,2.0,0.4,82.0,1.0,0.01,0.1820809248554913,0.6421052631578947,0.010526315789473684,0.010526315789473684,0.3368421052631579
103139192107,denylist,0.6000000000000001,0.02,3.529411764705883e-05,0.0005,3.0,1.0,82.0,5.0,0.06,0.17919075144508667,0.6,0.042105263157894736,0.010526315789473684,0.34736842105263155
103.139.192.60,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,6.0,0.07,0.17919075144508667,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
103139193187,denylist,0.6000000000000001,1.0,0.04342352941176471,0.4045,3.0,1.0,82.0,18.0,0.22,0.17774566473988437,0.6105263157894737,0.05263157894736842,0.021052631578947368,0.3157894736842105
103139193215,denylist,0.6000000000000001,0.15,7.058823529411765e-05,0.002,3.0,1.0,82.0,6.0,0.07,0.17774566473988437,0.631578947368421,0.021052631578947368,0.0,0.34736842105263155
103139193239,denylist,0.6000000000000001,0.26,0.0011529411764705884,0.0235,3.0,1.0,82.0,6.0,0.07,0.17774566473988437,0.6105263157894737,0.042105263157894736,0.010526315789473684,0.3368421052631579
103139193249,denylist,0.4000000000000001,0.02,2.3529411764705884e-05,0.001,2.0,1.0,82.0,6.0,0.07,0.180635838150289,0.6,0.06315789473684211,0.010526315789473684,0.3263157894736842
103140194131,suspicious,0.6000000000000001,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
